#State	time	PE_b1	PE_m1	PE_t	PE_m2	PE_b2	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	fx1	fy1	fx2	fy2	fx3	fy3	fx4	fy4	fx5	fy5
2	0.0097	0.064	0.00063	6.5e-05	0.00035	0.062	0	0	5.95629	8.63497	3.24924	32.2805	6.56042	8.71198	0.717341	0	0.00688069	-0.00474621	-0.00562097	0.00489043	-0.00182862	-0.000224144	-0.00676611	0.00499948	0.00733501	-0.00491955
2	0.0098	0.041	5.4e-05	2.3e-05	2e-05	0.037	0	0	3.89709	9.73924	-5.41661	31.6412	4.23073	9.88414	0.717341	0	0.00865631	-0.00346376	-0.00882353	0.00339265	0.000110737	4.60644e-05	-0.00730768	0.00264269	0.00736417	-0.00261765
2	0.0099	0.017	0.081	0.0007	0.21	0.005	0	0	0.552346	10.4754	-2.91026	34.0222	-1.42705	10.2685	0.717341	0	-0.0216099	0.00113944	0.0327465	0.00049822	-0.0309492	-0.00287477	0.0593745	0.00949893	-0.0395619	-0.00826181
2	0.01	0.023	0.011	5.9e-06	0.017	0.02	0	0	1.62398	10.3635	-7.6073	32.3003	1.79164	10.4348	0.717341	0	-0.003691	0.000578384	0.0078978	0.00119189	-0.00915392	-0.00389681	0.0113073	0.00147174	-0.00636013	0.000654797
2	0.0101	0.071	0.002	6e-05	0.0023	0.069	0	0	6.52678	8.21226	2.13091	31.6028	7.09742	8.32674	0.717341	0	0.0122538	-0.00973881	-0.0138968	0.00943002	0.00381801	0.000772866	-0.0147194	0.00914766	0.0125444	-0.00961173
2	0.0102	0.018	0.034	1.4e-06	0.045	0.015	0	0	0.796375	10.4597	-6.80189	33.0142	0.881871	10.4887	0.717341	0	-0.0117436	0.000894123	0.0190806	0.00157761	-0.015728	-0.00533399	0.0234352	0.00262627	-0.0150442	0.000235989
2	0.0103	0.037	0.054	9.8e-05	0.046	0.037	0	0	3.41992	9.91687	4.10563	33.707	4.16556	9.90706	0.717341	0	-0.0132268	0.00456138	0.023248	-0.00485022	-0.0188016	0.000266735	0.0204295	-0.0040324	-0.011649	0.00405451
2	0.0104	0.029	0.013	1.6e-05	0.016	0.026	0	0	2.4444	10.2012	-4.75379	32.8866	2.73242	10.2946	0.717341	0	-0.00341837	0.000819103	0.00803588	0.000646058	-0.00959465	-0.00311442	0.0101829	0.000630272	-0.00520578	0.00101898
2	0.0105	0.084	0.049	4.9e-05	0.047	0.079	0	0	7.29318	7.53987	-2.93321	29.0308	7.76432	7.77047	0.717341	0	0.0240995	-0.023311	-0.0323732	0.0193739	0.0165998	0.00812643	-0.0325782	0.0178048	0.0242522	-0.0219941
2	0.0106	0.034	0.018	3.1e-05	0.02	0.031	0	0	3.05547	10.0351	-1.71291	33.3526	3.46722	10.1232	0.717341	0	-0.00487153	0.00148327	0.0105882	-0.000314214	-0.0113804	-0.00243206	0.0114376	-0.000305413	-0.00577385	0.00156842
2	0.0107	0.022	0.078	3.2e-05	0.081	0.02	0	0	1.40034	10.3961	-0.372173	34.13	1.8235	10.4315	0.717341	0	-0.0202183	0.00272336	0.0320895	-0.00183679	-0.0236439	-0.00197731	0.0328206	-0.00114121	-0.021048	0.00223194
2	0.0108	0.017	0.15	0.00031	0.11	0.02	0	0	0.597857	10.4729	2.1897	34.2197	1.9166	10.4212	0.717341	0	-0.0314897	0.00179762	0.0482596	-0.00292177	-0.0302703	0.00127908	0.0389383	-0.00308229	-0.0254379	0.00292737
2	0.0109	0.046	0.00023	3.5e-05	0.00046	0.044	0	0	4.47055	9.48969	-2.49621	32.2472	4.89269	9.62323	0.717341	0	0.00699202	-0.00329391	-0.00622752	0.00352795	-0.00147262	-0.000465307	-0.00557503	0.00295742	0.00628315	-0.00272615
2	0.011	0.0078	0.22	0.0015	0.093	0.018	0	0	-1.34623	10.4033	-0.342756	34.1821	1.54639	10.4572	0.717341	0	-0.0406443	-0.00525957	0.0613709	0.0043849	-0.0324692	-6.03588e-05	0.0349694	-0.000906401	-0.0232268	0.00184143
2	0.0111	0.049	0.0007	3.2e-05	0.00035	0.046	0	0	4.71375	9.37127	-3.5555	31.6885	5.11455	9.5239	0.717341	0	0.0106826	-0.00537335	-0.0115837	0.00503949	0.0017751	0.000675767	-0.0107707	0.00422743	0.00989669	-0.00456933
2	0.0112	0.019	0.069	7.8e-06	0.08	0.016	0	0	0.932153	10.4485	-2.69704	33.9702	1.13985	10.4815	0.717341	0	-0.0191502	0.00170847	0.0301423	-1.24738e-05	-0.0226486	-0.00360008	0.033229	0.0010345	-0.0215725	0.000869588
2	0.0113	0.012	0.03	3e-06	0.047	0.0087	0	0	-0.282979	10.4862	-10.5591	31.9534	-0.40064	10.4303	0.717341	0	-0.0118712	-0.000320355	0.018433	0.0034614	-0.0148439	-0.00705003	0.0248878	0.00568888	-0.0166056	-0.00177989
2	0.0114	0.042	0.00065	2.8e-05	0.0012	0.038	0	0	3.9726	9.70868	-3.70763	32.2354	4.35004	9.84092	0.717341	0	0.00579788	-0.00237238	-0.00465071	0.00276349	-0.00237702	-0.000833623	-0.00353268	0.00220056	0.00476253	-0.00175805
2	0.0115	0.037	0.032	6e-05	0.03	0.036	0	0	3.51702	9.88285	1.83167	33.6231	4.09587	9.93105	0.717341	0	-0.00817631	0.00290972	0.0158238	-0.00236681	-0.0146532	-0.00121242	0.0148775	-0.00200848	-0.00787186	0.00267799
2	0.0116	0.042	0.0073	3.9e-05	0.0079	0.039	0	0	3.9814	9.70508	-0.922082	32.9945	4.44142	9.8067	0.717341	0	0.000504993	-0.000207168	0.00317579	0.00098214	-0.00715604	-0.00157883	0.00349322	0.000797035	-1.79546e-05	6.81821e-06
2	0.0117	0.028	1.2e-06	7.8e-06	0.00052	0.024	0	0	2.34898	10.2236	-9.88561	30.6382	2.52872	10.3324	0.717341	0	0.00686092	-0.00157636	-0.00675773	0.00163821	-0.000858315	-0.000523503	-0.00364718	0.00123343	0.0044023	-0.000771769
2	0.0118	0.018	0.06	4e-06	0.072	0.015	0	0	0.842445	10.4561	-3.87715	33.7835	0.989995	10.4865	0.717341	0	-0.0174423	0.00140532	0.0275413	0.000637927	-0.0210694	-0.00433514	0.0312722	0.00176404	-0.0203018	0.00052786
2	0.0119	0.03	0.033	3.1e-05	0.035	0.027	0	0	2.55118	10.175	-1.22991	33.6728	2.96748	10.2458	0.717341	0	-0.00965729	0.00242137	0.0173282	-0.00118702	-0.0152679	-0.0025955	0.0181425	-0.000954799	-0.0105455	0.00231595
2	0.012	0.036	0.055	8.7e-06	0.044	0.031	0	0	3.33463	9.94587	-15.4932	24.5045	3.46985	10.1224	0.717341	0	0.0288123	-0.00966013	-0.0347803	0.00194215	0.0113408	0.0148021	-0.0319253	0.000136059	0.0265525	-0.0072202
2	0.0121	0.027	0.013	4.2e-06	0.0079	0.023	0	0	2.16196	10.2648	-14.7556	27.0051	2.2698	10.3745	0.717341	0	0.0175623	-0.00369896	-0.0209273	0.000298383	0.00601186	0.00611033	-0.0173616	-0.000507808	0.0147147	-0.00220194
2	0.0122	0.026	0.0032	7.1e-06	0.0061	0.022	0	0	2.01003	10.2956	-8.61618	31.5917	2.1896	10.3862	0.717341	0	0.00144881	-0.000282855	0.000725967	0.00136802	-0.00502884	-0.00253951	0.00393817	0.00130068	-0.00108411	0.000153674
2	0.0123	0.018	0.00055	3.7e-07	0.003	0.014	0	0	0.767691	10.4619	-13.5977	29.4375	0.804298	10.4896	0.717341	0	0.00345437	-0.000253482	-0.00265918	0.000855474	-0.00261756	-0.00198715	0.00198217	0.00138383	-0.000159803	1.32473e-06
2	0.0124	0.056	0.0022	3.9e-05	0.0017	0.052	0	0	5.31136	9.04597	-2.40278	31.5611	5.75315	9.20221	0.717341	0	0.0124938	-0.00733578	-0.0141868	0.00675573	0.00347767	0.00123106	-0.0138024	0.00592555	0.0120177	-0.00657656
1	0.0125	0.033	0.095	0.0051	0.0049	0	0.717341	0	-9.48866	2.4244	-33.2068	4.39618	-9.64604	7.76205	0.82	7.05353	-0.00859752	-0.036193	0.0098291	0.0510075	-0.00108411	-0.0158467	0.000301869	0.00766973	-0.00044934	-0.00663745
1	0.0126	0.096	0.034	0.037	0.012	0	0.717341	0	8.66628	6.84504	2.1125	29.7249	-5.57896	7.20199	-13.7687	0.646995	0.020142	-0.0233903	-0.0325451	0.0198376	0.0118952	0.0037262	-0.00597547	0.00792681	0.00648335	-0.00810025
2	0.0127	0.069	0.018	0.0022	0.0024	0.037	-5.32902	0	1.00502	8.36183	-7.97151	30.4041	4.13963	9.91605	0.717341	0	0.0190521	-0.0144318	-0.0231033	0.0127821	0.00689249	0.0033294	-0.0149814	0.00251024	0.01214	-0.00418984
2	0.0128	0.048	0.1	0.0003	0.0068	0.011	-5.32902	0	-0.661066	9.39416	-19.8657	23.4519	0.0824345	10.4708	0.717341	0	0.0353898	-0.0175852	-0.042961	0.00724195	0.00971834	0.0136428	-0.014422	-0.00404384	0.0122749	0.0007443
2	0.0129	0.053	0.025	0.00084	0.00012	0.018	-5.32902	0	-0.256614	9.18209	-13.2613	29.115	1.51749	10.4594	0.717341	0	0.0217158	-0.0119963	-0.0266086	0.00880417	0.0051418	0.00338944	-0.0049236	0.000160321	0.00467456	-0.000357606
2	0.013	0.04	0.00017	0.00046	0.031	0.01	-5.32902	0	-1.47948	9.75813	-11.1424	31.5083	-0.0265561	10.4636	0.717341	0	0.00912301	-0.00359899	-0.00909873	0.00360977	-0.00607669	-0.00320769	0.01853	0.00408398	-0.0124776	-0.000887079
2	0.0131	0.068	0.16	0.001	0.04	0.023	-5.32902	0	0.96796	8.38977	-17.8535	22.9566	2.34186	10.3634	0.717341	0	0.0389427	-0.0292286	-0.0485558	0.0168078	0.0145176	0.0202859	-0.0301721	-0.00390433	0.0252677	-0.00396083
2	0.0132	0.071	0.1	0.0014	0.024	0.028	-5.32902	0	1.15541	8.24574	-14.7647	25.9373	3.10299	10.2151	0.717341	0	0.0325659	-0.0256098	-0.0416955	0.0173943	0.0140875	0.0138499	-0.0263682	-0.000634295	0.0214103	-0.00500018
2	0.0133	0.047	0.046	0.0061	0.0097	0.046	-5.32902	0	-0.756765	9.44111	1.86009	33.0968	5.12042	9.52118	0.717341	0	-0.00996091	0.00482399	0.0209476	-0.00603936	-0.0130329	0.000932399	0.00230629	0.000162691	-0.000260097	0.000120282
2	0.0134	0.04	0.0029	0.00027	0.026	0.0083	-5.32902	0	-1.55837	9.78889	-13.145	30.5781	-0.492178	10.42	0.717341	0	0.0127409	-0.00490775	-0.0143442	0.0040142	-0.00377317	-0.00248112	0.0168046	0.00470121	-0.0114282	-0.00132654
2	0.0135	0.05	0.0024	0.0021	0.012	0.026	-5.32902	0	-0.564692	9.34566	-5.2746	32.675	2.79043	10.2831	0.717341	0	0.00431968	-0.00220213	-0.00110952	0.00285022	-0.00646546	-0.00182058	0.00693675	0.000430298	-0.00368145	0.000742187
2	0.0136	0.043	0.0033	0.00052	0.017	0.012	-5.32902	0	-1.19658	9.64174	-12.1275	30.7831	0.29365	10.4814	0.717341	0	0.0131368	-0.00563042	-0.0147305	0.00480641	-0.00253729	-0.00170345	0.0118766	0.00284056	-0.00774558	-0.0003131
2	0.0137	0.043	0.01	0.0019	0.031	0.02	-5.32902	0	-1.24775	9.66351	-5.22473	33.1289	1.90652	10.4224	0.717341	0	-0.000693838	0.000293034	0.00597591	0.000602187	-0.0112041	-0.0027551	0.0164632	0.000657142	-0.0105412	0.00120273
2	0.0138	0.04	0.019	0.00062	0.32	0.00067	-5.32902	0	-1.57768	9.7963	-4.61578	33.4016	-3.44095	9.63061	0.717341	0	-0.00428987	0.00164274	0.00934874	-0.000991638	-0.0293487	-0.00185156	0.0725549	0.0220403	-0.0482651	-0.0208398
2	0.0139	0.083	0.00047	0.0047	0.0052	0.069	-5.32902	0	1.9373	7.56576	0.839315	31.3404	7.04787	8.36448	0.717341	0	0.0103537	-0.00994391	-0.00943683	0.00998626	0.00376679	0.00122327	-0.0190548	0.00961097	0.0143712	-0.0108766
2	0.014	0.043	0.026	0.00024	0.0041	0.0089	-5.32902	0	-1.2431	9.66154	-16.4542	27.9662	-0.358054	10.4347	0.717341	0	0.0223998	-0.00947302	-0.0273401	0.00536768	0.00326666	0.00256875	0.00374656	0.00175022	-0.00207295	-0.000213637
2	0.0141	0.068	0.12	0.0011	0.029	0.025	-5.32902	0	0.978586	8.38178	-16.4017	24.6411	2.60629	10.3185	0.717341	0	0.0354051	-0.0266437	-0.0447821	0.0166202	0.0141902	0.0164112	-0.0272761	-0.00227562	0.0224629	-0.00411214
2	0.0142	0.047	0.0015	0.00091	0.012	0.016	-5.32902	0	-0.849241	9.48534	-10.2132	31.3658	1.19652	10.479	0.717341	0	0.0116638	-0.00550864	-0.0124252	0.0051828	-0.00263171	-0.00152769	0.00855539	0.00161747	-0.00516229	0.00023606
2	0.0143	0.037	0.069	0.0057	0.026	0.034	-5.32902	0	-1.83353	9.89048	0.474577	33.5783	3.8334	10.0165	0.717341	0	-0.0158503	0.00560179	0.0288319	-0.0068667	-0.0177496	0.000585214	0.0120366	-0.0015815	-0.00726857	0.0022612
2	0.0144	0.053	0.0072	0.0012	0.0023	0.021	-5.32902	0	-0.24215	9.17409	-10.1917	30.7946	2.07838	10.4013	0.717341	0	0.015657	-0.00868155	-0.0180519	0.00757947	0.00145798	0.000538396	-0.000696383	0.00077739	0.00163324	-0.000213713
2	0.0145	0.064	0.093	0.001	0.016	0.022	-5.32902	0	0.635876	8.62903	-16.0114	25.6381	2.2518	10.3772	0.717341	0	0.0328263	-0.0226915	-0.041407	0.0142934	0.0125357	0.0131312	-0.0222336	-0.00203029	0.0182785	-0.00270282
2	0.0146	0.045	0.016	0.0028	0.023	0.027	-5.32902	0	-1.03563	9.57115	-3.21887	33.2708	2.8782	10.265	0.717341	0	-0.00284248	0.00127507	0.00956394	-0.000655877	-0.0114839	-0.00188134	0.0120005	-0.000261523	-0.00723812	0.00152368
2	0.0147	0.052	4.4e-05	0.0018	0.0068	0.025	-5.32902	0	-0.328794	9.2216	-7.0058	32.0658	2.6467	10.311	0.717341	0	0.00910793	-0.00493859	-0.00830098	0.00517445	-0.00295914	-0.00119078	0.00326043	0.000747547	-0.00110824	0.000207369
2	0.0148	0.046	0.02	0.00044	0.0038	0.012	-5.32902	0	-0.942756	9.52895	-14.7045	28.9468	0.312024	10.4822	0.717341	0	0.0203931	-0.00938714	-0.0247384	0.00630759	0.00275887	0.00178941	0.00286427	0.00133956	-0.00127788	-4.9412e-05
2	0.0149	0.049	0.00079	0.0012	0.0096	0.02	-5.32902	0	-0.61941	9.37335	-8.97473	31.6585	1.79477	10.4345	0.717341	0	0.0108268	-0.00543987	-0.0110632	0.00535121	-0.00259513	-0.00134815	0.00615943	0.00109319	-0.00332783	0.000343618
2	0.015	0.053	0.00023	0.0021	0.0071	0.028	-5.32902	0	-0.282862	9.19654	-5.84242	32.3381	2.99511	10.2397	0.717341	0	0.00730284	-0.00400708	-0.00550134	0.00443987	-0.00396211	-0.00129686	0.00309735	0.000655692	-0.000936744	0.000208373
2	0.0151	0.029	0.0034	0.0015	0.18	0.0004	-5.32902	0	-2.8902	10.2026	-17.3055	29.1403	-5.31974	8.57868	0.717341	0	0.0124688	-0.00298053	-0.0152514	0.00086239	-0.0135986	-0.00743075	0.0503456	0.0334507	-0.0339644	-0.0239018
2	0.0152	0.037	0.014	7.4e-05	0.019	0.0054	-5.32902	0	-1.82223	9.88648	-16.4638	28.6499	-1.3187	10.2905	0.717341	0	0.0183478	-0.00650805	-0.0220693	0.00360408	-0.000535365	-0.00060761	0.0139764	0.00543466	-0.00971959	-0.00192308
2	0.0153	0.04	0.0056	0.0011	0.041	0.014	-5.32902	0	-1.49985	9.76614	-7.26408	32.8576	0.865221	10.489	0.717341	0	0.00132242	-0.000518504	0.0025755	0.00149153	-0.0110788	-0.00358272	0.0213703	0.00240964	-0.0141894	0.000200052
2	0.0154	0.075	0.0058	0.0032	0.0028	0.05	-5.32902	0	1.41793	8.03236	-3.81002	31.2511	5.48795	9.34245	0.717341	0	0.0144754	-0.0121589	-0.0161193	0.0117887	0.00507643	0.0018269	-0.0163663	0.00514772	0.0129338	-0.00660448
2	0.0155	0.043	0.016	0.00033	0.0071	0.01	-5.32902	0	-1.1744	9.6322	-14.9478	29.0418	-0.0765896	10.4599	0.717341	0	0.0193705	-0.00835499	-0.0233678	0.00551844	0.00160804	0.000924412	0.00615385	0.00219788	-0.00376458	-0.00028574
2	0.0156	0.034	0.012	0.00013	0.12	0.005	-5.32902	0	-2.27094	10.0344	-8.2744	33.0647	-1.45538	10.2625	0.717341	0	-0.00242754	0.000739818	0.00713087	0.000486225	-0.0182242	-0.00526948	0.0425719	0.0101939	-0.029051	-0.0061505
2	0.0157	0.03	0.055	0.0012	0.12	0.0098	-5.32902	0	-2.75815	10.1701	-4.01766	33.9367	-0.138152	10.4551	0.717341	0	-0.0144714	0.00365818	0.0252066	-0.00308926	-0.0240327	-0.00276584	0.0416803	0.00451937	-0.0283829	-0.00232245
2	0.0158	0.065	0.0031	0.0043	0.00028	0.051	-5.32902	0	0.728223	8.56446	-0.227904	32.3452	5.61867	9.27454	0.717341	0	0.00450061	-0.00318307	-0.000399139	0.00334797	-0.003091	9.11704e-05	-0.00810574	0.00349358	0.00709527	-0.00374965
2	0.0159	0.13	0.079	0.0048	0.084	0.1	-5.32902	0	3.99221	4.81194	-1.5663	27.9537	8.8915	6.57444	0.717341	0	0.0193631	-0.0375084	-0.0290528	0.035181	0.0222981	0.00849486	-0.0384138	0.025917	0.0258054	-0.0320845
2	0.016	0.035	0.021	1.6e-05	0.017	0.0039	-5.32902	0	-2.05961	9.9675	-18.1761	27.4803	-1.83808	10.174	0.717341	0	0.0208796	-0.00684864	-0.0253288	0.00275412	0.000594861	0.000455775	0.0131878	0.00598304	-0.0093334	-0.00234429
2	0.0161	0.055	0.015	0.0045	0.005	0.044	-5.32902	0	-0.0530547	9.06666	-0.0387221	32.8667	4.95425	9.59628	0.717341	0	-0.00129421	0.000753108	0.00814969	-0.000757237	-0.00800629	-0.000242793	-0.000901413	0.00115301	0.00205222	-0.000906087
2	0.0162	0.024	0.02	0.00069	0.072	7.8e-05	-5.32902	0	-3.55664	10.3392	-21.8727	25.5366	-4.88203	8.87058	0.717341	0	0.0196696	-0.00337183	-0.0238721	-0.00169305	-0.0041715	-0.00347223	0.030295	0.0223742	-0.021921	-0.0138371
2	0.0163	0.023	0.11	0.002	0.15	0.0087	-5.32902	0	-3.7595	10.3719	-2.49338	34.1382	-0.392504	10.4311	0.717341	0	-0.0252713	0.00382414	0.0405359	-0.00463735	-0.0305182	-0.000538534	0.0485279	0.00489204	-0.0332744	-0.00354031
2	0.0164	0.034	0.054	2.8e-06	0.0029	0.0032	-5.32902	0	-2.17395	10.0043	-21.1983	24.3051	-2.09869	10.105	0.717341	0	0.0286189	-0.0090256	-0.0344465	0.00127323	0.00449722	0.00596307	0.00398785	0.0025299	-0.00265755	-0.000740601
2	0.0165	0.033	0.024	6.7e-05	0.16	0.004	-5.32902	0	-2.39429	10.0711	-6.5342	33.5083	-1.79008	10.1859	0.717341	0	-0.00677871	0.00197531	0.0133968	-0.000806303	-0.0230525	-0.00451201	0.0512477	0.0119128	-0.0348133	-0.00856982
2	0.0166	0.045	0.011	0.0005	0.0078	0.012	-5.32902	0	-0.998656	9.55448	-13.435	29.8468	0.406112	10.4854	0.717341	0	0.0172456	-0.00781618	-0.0204533	0.00585028	0.000667346	0.000149812	0.00626563	0.00192667	-0.00372521	-0.000110572
2	0.0167	0.062	0.00017	0.0033	0.00061	0.042	-5.32902	0	0.545502	8.69081	-2.94346	32.2337	4.71348	9.69902	0.717341	0	0.00778648	-0.00526324	-0.00573768	0.00556687	-0.00159945	-0.000150942	-0.00632419	0.00226784	0.00587484	-0.00242052
2	0.0168	0.046	6.1e-06	0.0012	0.016	0.018	-5.32902	0	-0.861478	9.49111	-8.63972	31.9842	1.51562	10.4596	0.717341	0	0.00852322	-0.00401195	-0.00776414	0.00427444	-0.00470682	-0.00212504	0.0101729	0.00138744	-0.00622513	0.000475103
2	0.0169	0.075	0.00022	0.0047	0.0012	0.062	-5.32902	0	1.45309	8.00269	0.613784	31.7879	6.52714	8.73421	0.717341	0	0.00784273	-0.00664654	-0.00540787	0.00673246	0.0007487	0.000730676	-0.0147811	0.00689785	0.0115976	-0.00771444
2	0.017	0.074	0.0017	0.0036	0.0016	0.052	-5.32902	0	1.36484	8.07666	-2.37885	31.5804	5.74156	9.20855	0.717341	0	0.011934	-0.00989082	-0.0120578	0.0098711	0.00320043	0.00113646	-0.0149729	0.00537392	0.0118963	-0.00649066
1	0.0171	0.0015	0.032	0.021	0.037	0	0.717341	0	-6.01499	8.04461	-29.0587	2.09255	-11.0403	17.6418	-3.34895	24.775	0.0118487	0.00991591	-0.0109287	-0.0134779	0.00184114	0.000362351	-0.015235	0.0166496	0.0124738	-0.01345
2	0.0172	0.0043	0.066	0.061	0.049	0.066	27.2499	0	24.8539	10.2127	13.794	31.2868	6.82145	8.53112	0.717341	0	-0.0211816	-0.00496934	0.0249548	0.00694957	-0.018968	0.00267557	0.0235397	-0.0106267	-0.00834501	0.00597094
2	0.0173	0.00032	0.19	0.027	0.012	0.12	27.2499	0	21.2952	8.6361	9.78581	29.4681	9.54334	5.66937	0.717341	0	-0.0346438	-0.0238871	0.0467963	0.0306012	-0.0118224	-0.00671741	-0.0138896	0.0211126	0.0135595	-0.0211093
2	0.0174	0.00018	0.11	0.033	0.012	0.12	27.2499	0	22.5527	9.37958	9.84174	29.501	9.52154	5.70317	0.717341	0	-0.0279984	-0.0140213	0.035779	0.0189364	-0.00812009	-0.00491054	-0.013097	0.0207379	0.0134365	-0.0207424
2	0.0175	0.0075	0.035	0.063	0.027	0.075	27.2499	0	25.8129	10.3911	13.8077	30.9415	7.51683	7.98793	0.717341	0	-0.0141372	-0.00195504	0.0151924	0.0025715	-0.0141993	0.00298594	0.0162105	-0.0062126	-0.00306642	0.0026102
2	0.0176	0.017	0.0049	0.077	0.026	0.08	27.2499	0	27.8096	10.4751	14.8712	30.451	7.82014	7.71948	0.717341	0	-0.00116162	6.20744e-05	-0.00254853	-0.00246513	-0.0098363	0.00660503	0.0160517	-0.00650706	-0.00250522	0.00230509
2	0.0177	0.02	0.0011	0.068	0.018	0.14	27.2499	0	28.3354	10.4337	12.4737	28.1776	10.1995	4.48654	0.717341	0	0.00903712	-0.000940234	-0.0152275	-0.00459342	0.00483409	0.00566385	-0.0107876	0.0255353	0.0121438	-0.0256655
2	0.0178	0.01	0.0089	0.057	0.0048	0.12	27.2499	0	26.4402	10.4587	11.9139	29.3114	9.57036	5.62709	0.717341	0	-0.0047251	-0.000365774	0.00283872	-0.00108772	-0.00154271	0.00179279	-0.00791483	0.0175079	0.0113439	-0.0178472
2	0.0179	0.016	0.0022	0.067	4.3e-05	0.11	27.2499	0	27.6481	10.4824	13.4913	29.6142	9.1721	6.20944	0.717341	0	0.000923623	-3.50924e-05	-0.00489041	-0.00290018	-0.0030764	0.00423506	-0.000831018	0.00942173	0.00787421	-0.0107215
2	0.018	0.025	0.017	0.074	0.074	0.17	27.2499	0	29.1964	10.3078	11.4976	26.2199	10.9228	2.42684	0.717341	0	0.0186996	-0.00353123	-0.0271589	-0.00587788	0.0126632	0.00930754	-0.0143204	0.0426435	0.0101164	-0.042542
2	0.0181	0.07	0.08	0.11	0.00067	0.13	27.2499	0	33.6917	8.27903	18.8702	26.9006	10.0464	4.79676	0.717341	0	0.0301894	-0.0234903	-0.0464029	0.0105854	0.00699027	0.0165868	0.0032947	0.00784831	0.00592854	-0.0115302
2	0.0182	0.013	0.011	0.072	0.025	0.079	27.2499	0	27.1545	10.4896	14.4433	30.6109	7.76955	7.76572	0.717341	0	-0.00527709	-4.79951e-05	0.00304916	-0.00135945	-0.0109591	0.00525978	0.0153997	-0.00586171	-0.00221266	0.00200936
2	0.0183	0.00071	0.046	0.035	0.091	0.15	27.2499	0	23.1193	9.64253	6.97453	27.1293	10.5694	3.60237	0.717341	0	-0.0176735	-0.00757086	0.0206001	0.0102728	0.00468206	-0.00153939	-0.0232029	0.0414858	0.0155942	-0.0426484
2	0.0184	0.012	0.019	0.085	0.11	0.053	27.2499	0	26.9391	10.4854	15.0551	31.1061	5.77767	9.18875	0.717341	0	-0.00838343	-0.000248475	0.00666256	-0.000743279	-0.0182889	0.00946175	0.0391982	-0.0190373	-0.0191885	0.0105673
2	0.0185	0.0054	0.059	0.075	0.12	0.048	27.2499	0	25.2321	10.2941	14.3339	31.4523	5.33315	9.41989	0.717341	0	-0.0196385	-0.00384943	0.0222621	0.0052008	-0.0229575	0.00695545	0.0419194	-0.0188839	-0.0215856	0.0105771
2	0.0186	0.0001	0.18	0.029	0.0045	0.11	27.2499	0	21.5955	8.83565	10.4334	29.8558	9.26235	6.08465	0.717341	0	-0.0344545	-0.022049	0.0462203	0.0282969	-0.0134466	-0.00616503	-0.0102067	0.0166115	0.0118875	-0.0166943
2	0.0187	0.038	0.02	0.087	0.0028	0.13	27.2499	0	30.7988	9.87144	15.3542	27.9796	10.0567	4.77669	0.717341	0	0.0205027	-0.00737097	-0.0309822	-0.001567	0.00501823	0.0101848	-0.00387029	0.016998	0.00933151	-0.0182449
2	0.0188	0.013	0.00022	0.059	0.04	0.15	27.2499	0	27.0574	10.4882	10.7181	27.7933	10.4167	3.99521	0.717341	0	0.00340562	6.24879e-05	-0.00765454	-0.0040743	0.00617568	0.00398742	-0.0153639	0.0326466	0.0134372	-0.0326222
2	0.0189	0.032	0.0016	0.12	0.18	0.048	27.2499	0	30.0844	10.0998	17.1482	30.0772	5.29899	9.43656	0.717341	0	0.0110025	-0.00308787	-0.020148	-0.00283417	-0.0140918	0.0192619	0.0507634	-0.0267044	-0.0275261	0.0133645
2	0.019	0.036	0.0054	0.11	0.078	0.07	27.2499	0	30.6307	9.93026	17.452	29.7485	7.12432	8.30607	0.717341	0	0.0143207	-0.00487556	-0.02414	-0.00165408	-0.00861677	0.0154094	0.0306508	-0.0183017	-0.0122147	0.00942194
2	0.0191	0.025	0.012	0.073	0.056	0.16	27.2499	0	29.0989	10.3258	11.843	26.717	10.7868	2.94047	0.717341	0	0.0169138	-0.00302875	-0.0250528	-0.00553965	0.0109125	0.00844519	-0.0139485	0.0383913	0.011175	-0.0382681
2	0.0192	0.006	0.03	0.052	6.5e-05	0.1	27.2499	0	25.4099	10.3274	12.0527	30.0257	9.01287	6.42062	0.717341	0	-0.0130889	-0.00233193	0.0141114	0.00302532	-0.00672074	4.04054e-05	-0.00314876	0.0106966	0.00884694	-0.0114304
2	0.0193	0.042	0.016	0.098	0.016	0.098	27.2499	0	31.2631	9.69194	17.2558	28.9334	8.80053	6.68597	0.717341	0	0.0192508	-0.00797148	-0.0303058	-7.62718e-05	-0.0016783	0.0128871	0.0118448	-0.00376523	0.00088845	-0.00107412
2	0.0194	0.0062	0.011	0.049	0.039	0.14	27.2499	0	25.473	10.3384	9.70972	28.1698	10.251	4.37597	0.717341	0	-0.00674363	-0.00115901	0.00570112	0.000237415	0.00345395	0.000976455	-0.0168886	0.0314857	0.0144772	-0.0315406
2	0.0195	0.0033	0.041	0.044	0.012	0.12	27.2499	0	24.4695	10.1148	10.4103	29.3184	9.63058	5.53121	0.717341	0	-0.016232	-0.00446187	0.0185773	0.00617892	-0.00342049	-0.00168181	-0.0120563	0.0211253	0.0131314	-0.0211605
2	0.0196	0.0058	0.027	0.051	0.0029	0.11	27.2499	0	25.3418	10.315	11.4865	29.6663	9.34798	5.96256	0.717341	0	-0.0122492	-0.00226587	0.0130169	0.00281554	-0.00445505	-0.000217	-0.00731977	0.0155998	0.0110071	-0.0159325
